Aug23_Fruition_1,Aug23_Fruition_2,Aug23_Fruition_3,Aug23_Fruition_4,Aug23_Fruition_5,Aug23_Fruition_6,Aug23_Fruition_7,Aug23_Fruition_8,Aug23_Fruition_9,Aug23_Fruition_10,Aug23_Fruition_11,Aug23_Fruition_12,Aug23_Fruition_13,Sept1_Fruition_1,Sept1_Fruition_2,Sept1_Fruition_3,Sept1_Fruition_4,Sept1_Fruition_5,Sept1_Fruition_6,Sept1_Fruition_7,Sept1_Fruition_8,Sept1_Fruition_9,Sept1_Fruition_10,Aug30_Fruition_1,Aug30_Fruition_2,Aug30_Fruition_3,Aug30_Fruition_4,Aug30_Fruition_5,Aug30_Fruition_6,Aug30_Fruition_7,Aug30_Fruition_8,Aug30_Fruition_9,Aug30_Fruition_10,Aug30_Fruition_11,Aug30_Fruition_12,Sept5_Fruition_1,Sept5_Fruition_2,Sept5_Fruition_3,Sept5_Fruition_4,Sept5_Fruition_5,Sept5_Fruition_6,Sept5_Fruition_7,Sept5_Fruition_8,Sept5_Fruition_9,Sept2_Fruition_1,Sept2_Fruition_2,Sept2_Fruition_3,Sept2_Fruition_4,Sept2_Fruition_5,Sept2_Fruition_6,Sept2_Fruition_7,Sept2_Fruition_8,Sept2_Fruition_9,Sept2_Fruition_10,Aug28_1_Fruition_1,Aug28_1_Fruition_2,Aug20_Fruition_1,Aug20_Fruition_2,Aug20_Fruition_3,Aug20_Fruition_4,Aug20_Fruition_5,Aug20_Fruition_6,Aug20_Fruition_7,Aug20_Fruition_8,Aug31_Fruition_1,Aug31_Fruition_2,Aug31_Fruition_3,Aug31_Fruition_4,Aug31_Fruition_5,Aug31_Fruition_6,Aug31_Fruition_7,Aug31_Fruition_8,Sept8_Fruition_1,Sept8_Fruition_2,Sept8_Fruition_3,Sept8_Fruition_4,Sept8_Fruition_5,Sept8_Fruition_6,Sept8_Fruition_7,Sept8_Fruition_8,Sept8_Fruition_9,Sept8_Fruition_10,Sept8_Fruition_11,Sept8_Fruition_12,Sept8_Fruition_13,Sept8_Fruition_14,Sept8_Fruition_15,Aug28_2_Fruition_1,Aug28_2_Fruition_2,Aug28_2_Fruition_3,Aug28_2_Fruition_4,Aug28_2_Fruition_5,Aug28_2_Fruition_6,Aug28_2_Fruition_7,Aug22_Fruition_1,Aug22_Fruition_2,Aug22_Fruition_3,Aug22_Fruition_4,Aug22_Fruition_5,Aug22_Fruition_6,Aug22_Fruition_7,Aug22_Fruition_8,Aug22_Fruition_9,Aug22_Fruition_10,Aug22_Fruition_11,Sept9_Fruition_1,Sept9_Fruition_2,Sept9_Fruition_3,Sept9_Fruition_4,Sept9_Fruition_5,Sept9_Fruition_6,Sept9_Fruition_7,Sept6_Fruition_1,Sept6_Fruition_2,Sept6_Fruition_3,Sept6_Fruition_4,Sept6_Fruition_5,Sept6_Fruition_6,Sept6_Fruition_7,Sept6_Fruition_8,Sept6_Fruition_9,Sept6_Fruition_10,Sept6_Fruition_11,Sept6_Fruition_12,Sept6_Fruition_13
11484.0,22663.0,17074.0,13802.0,21156.0,14647.0,14884.0,8469.0,19977.0,20580.0,28790.0,9239.0,19593.0,46063.0,18478.0,22240.0,29004.0,13379.0,13885.0,22112.0,17627.0,19520.0,10956.0,27770.0,17595.0,15486.0,14363.0,30139.0,22329.0,16898.0,21881.0,12286.0,10662.0,16774.0,15182.0,18273.0,30254.0,15610.0,11389.0,13587.0,26149.0,13852.0,12023.0,21950.0,40336.0,37944.0,24092.0,18932.0,27239.0,30947.0,18240.0,12355.0,19066.0,29256.0,19024.0,60631.0,54978.0,47740.0,37253.0,34263.0,58138.0,10729.0,13276.0,18767.0,22753.0,25649.0,9975.0,14165.0,10036.0,9115.0,12205.0,34547.0,18570.0,15995.0,5657.0,39573.0,9805.0,10243.0,23528.0,36007.0,12201.0,21550.0,16678.0,14696.0,18396.0,14884.0,12297.0,18633.0,22154.0,16347.0,9258.0,12075.0,16846.0,13842.0,44543.0,13688.0,12662.0,11877.0,9260.0,55081.0,23007.0,55617.0,23156.0,14259.0,19767.0,34769.0,36699.0,16235.0,18133.0,48068.0,50010.0,22841.0,10123.0,18034.0,14497.0,32136.0,47248.0,18286.0,11431.0,10967.0,12313.0,22882.0,40736.0,6400.0,14489.0
15381.0,18835.0,16096.0,12049.0,16712.0,8574.0,31207.0,13498.0,13877.0,18764.0,34195.0,24601.0,19145.0,23283.0,25411.0,19452.0,13705.0,22123.0,32349.0,17437.0,14959.0,15210.0,19542.0,13450.0,85268.0,75498.0,17126.0,22187.0,51568.0,33956.0,31008.0,14063.0,20631.0,16506.0,37326.0,13734.0,17810.0,19713.0,12140.0,15557.0,27854.0,12537.0,23555.0,14154.0,27264.0,19464.0,60939.0,41274.0,26757.0,27734.0,55295.0,33155.0,33834.0,46948.0,41812.0,31665.0,61225.0,39428.0,21912.0,35540.0,68583.0,15599.0,14644.0,15065.0,19500.0,16035.0,31603.0,11825.0,14779.0,25174.0,13312.0,29702.0,9078.0,24291.0,14107.0,7782.0,9516.0,13460.0,18030.0,9897.0,40871.0,16979.0,13888.0,27271.0,15828.0,8636.0,7498.0,19583.0,20875.0,26093.0,20162.0,16917.0,14426.0,13195.0,38317.0,34230.0,8968.0,14010.0,11258.0,37346.0,12449.0,32398.0,23206.0,13733.0,41947.0,17463.0,10498.0,9199.0,26203.0,43841.0,57008.0,32570.0,107148.0,12888.0,10873.0,22346.0,25726.0,19514.0,12058.0,24918.0,13447.0,14959.0,17848.0,12125.0,36636.0
26651.0,32572.0,19626.0,28265.0,34932.0,23388.0,16770.0,21786.0,23404.0,13100.0,18180.0,14724.0,19580.0,27522.0,32340.0,55937.0,30841.0,31383.0,17744.0,20734.0,23286.0,33271.0,28229.0,58499.0,44279.0,15638.0,33620.0,19859.0,18922.0,19320.0,37156.0,27272.0,23706.0,44662.0,15549.0,71690.0,54502.0,59931.0,21900.0,31800.0,64248.0,33298.0,26885.0,31318.0,93729.0,68966.0,62545.0,94419.0,66355.0,53668.0,39498.0,51610.0,44189.0,29277.0,15115.0,39507.0,24865.0,29242.0,22779.0,24335.0,28536.0,27164.0,17036.0,21493.0,60821.0,51486.0,30154.0,16488.0,28911.0,13196.0,31425.0,31266.0,35810.0,48496.0,38239.0,32518.0,29668.0,27397.0,40054.0,44681.0,46343.0,29594.0,30787.0,43181.0,42017.0,13932.0,36295.0,18769.0,24456.0,28365.0,19361.0,8833.0,25063.0,23135.0,63396.0,52662.0,30542.0,20052.0,17252.0,36243.0,21683.0,57303.0,27111.0,33924.0,25147.0,26382.0,39161.0,14397.0,42881.0,40011.0,19587.0,15129.0,10439.0,121104.0,70631.0,22923.0,18467.0,44007.0,34508.0,24384.0,58214.0,12041.0,24432.0,60752.0,42217.0
14414.0,9070.0,14044.0,13715.0,22070.0,10419.0,16956.0,19224.0,10195.0,19903.0,12457.0,35928.0,20471.0,18774.0,7544.0,14977.0,16865.0,47392.0,13057.0,23967.0,18004.0,24243.0,18282.0,19831.0,9896.0,13671.0,9237.0,16558.0,10295.0,12545.0,25774.0,11259.0,15572.0,15971.0,11072.0,14593.0,24983.0,20073.0,22068.0,25094.0,18523.0,19357.0,13912.0,25673.0,23634.0,66213.0,16882.0,30491.0,61814.0,58129.0,13983.0,28012.0,16920.0,28610.0,20312.0,32635.0,7160.0,30121.0,17028.0,29217.0,21079.0,29457.0,11667.0,10309.0,17628.0,28735.0,24622.0,13433.0,25160.0,27067.0,10965.0,20467.0,7364.0,24520.0,14998.0,21651.0,33233.0,22566.0,36871.0,16358.0,18964.0,22494.0,21454.0,19499.0,24542.0,31524.0,16639.0,18330.0,10571.0,17126.0,15966.0,31663.0,14644.0,14628.0,32401.0,17583.0,30871.0,33912.0,22819.0,12182.0,25905.0,13889.0,22129.0,19177.0,21792.0,22305.0,29932.0,18029.0,15148.0,13711.0,15365.0,22942.0,38661.0,25260.0,19863.0,58398.0,18920.0,31038.0,22200.0,29426.0,27361.0,14552.0,14197.0,24877.0,9329.0
24752.0,19550.0,17783.0,9033.0,22817.0,67442.0,18620.0,34039.0,27341.0,20363.0,19834.0,23589.0,21333.0,17679.0,23194.0,20060.0,31695.0,16635.0,12566.0,13390.0,22439.0,14409.0,12932.0,31727.0,23221.0,16939.0,22794.0,8253.0,6917.0,31953.0,44754.0,12014.0,17082.0,11570.0,7567.0,15649.0,16187.0,16769.0,12479.0,21137.0,20495.0,45965.0,41118.0,27185.0,29558.0,23116.0,31453.0,49210.0,25335.0,14276.0,25596.0,24670.0,13380.0,44048.0,26395.0,24738.0,13737.0,23212.0,8941.0,14579.0,15713.0,14977.0,14239.0,20148.0,18171.0,10256.0,16274.0,43052.0,14104.0,15007.0,22177.0,16168.0,16427.0,31780.0,21531.0,25292.0,84754.0,12875.0,13509.0,16394.0,33020.0,13136.0,12125.0,9081.0,68470.0,12805.0,16071.0,11177.0,12852.0,15233.0,21954.0,16129.0,25585.0,29084.0,29207.0,32102.0,19761.0,23927.0,21370.0,13160.0,11696.0,25428.0,17913.0,13994.0,8858.0,24211.0,26901.0,11036.0,16418.0,13798.0,29859.0,8541.0,43567.0,15819.0,13344.0,25884.0,9157.0,38696.0,16740.0,14891.0,13642.0,17239.0,37579.0,46780.0,9161.0
57346.0,51088.0,65930.0,30000.0,28732.0,41948.0,59135.0,25208.0,39810.0,27876.0,20320.0,20327.0,27441.0,52360.0,13279.0,101221.0,32040.0,22082.0,14430.0,18563.0,16805.0,31010.0,10790.0,28669.0,36744.0,23823.0,15679.0,11792.0,20345.0,27532.0,37689.0,7592.0,16092.0,24843.0,45374.0,43549.0,22807.0,45799.0,12437.0,28372.0,39063.0,25569.0,38490.0,40494.0,28186.0,43706.0,12899.0,64195.0,35773.0,16544.0,9295.0,17318.0,12432.0,22362.0,13358.0,16856.0,25963.0,24626.0,19459.0,43459.0,10546.0,13577.0,35611.0,9834.0,33468.0,18187.0,46912.0,22281.0,39469.0,29751.0,19198.0,17669.0,30076.0,29994.0,19166.0,23549.0,41976.0,15636.0,36080.0,30063.0,27521.0,11012.0,16156.0,8701.0,8965.0,9998.0,9662.0,17523.0,12756.0,14272.0,19351.0,22624.0,24220.0,23639.0,79789.0,39096.0,53364.0,41707.0,40423.0,17718.0,24216.0,40465.0,19846.0,21645.0,14491.0,51032.0,20815.0,12352.0,10062.0,26466.0,27425.0,14602.0,40816.0,37478.0,26886.0,23750.0,10199.0,48198.0,45877.0,24686.0,30423.0,15501.0,36924.0,51141.0,21640.0
76310.0,57554.0,52361.0,11604.0,21076.0,42533.0,19045.0,20848.0,18636.0,25824.0,12960.0,28283.0,42309.0,47030.0,13614.0,36713.0,12608.0,22561.0,30091.0,20633.0,18135.0,20753.0,34638.0,20939.0,49111.0,39301.0,79845.0,21000.0,15634.0,26700.0,49101.0,51667.0,15685.0,16908.0,15727.0,40040.0,29885.0,42689.0,17389.0,35208.0,30905.0,35211.0,27284.0,37208.0,59132.0,56245.0,28319.0,24248.0,41343.0,14237.0,14612.0,13012.0,19794.0,23952.0,14821.0,19465.0,16174.0,10279.0,10250.0,13092.0,31106.0,12949.0,19212.0,19471.0,21412.0,37597.0,18656.0,15383.0,31629.0,51666.0,17021.0,31801.0,11622.0,26743.0,24658.0,24142.0,24740.0,24779.0,32064.0,52668.0,24222.0,12132.0,15902.0,21704.0,11136.0,23090.0,7959.0,30426.0,28843.0,13305.0,15776.0,31752.0,33413.0,19254.0,43025.0,41766.0,41006.0,55118.0,59758.0,11369.0,31063.0,39394.0,8398.0,24372.0,57660.0,62185.0,40720.0,36646.0,13112.0,28660.0,9332.0,5919.0,47172.0,17889.0,19948.0,40769.0,16999.0,21192.0,35184.0,15930.0,40985.0,21335.0,29323.0,35212.0,18526.0
53629.0,61801.0,19121.0,21118.0,40378.0,87427.0,33397.0,22315.0,11718.0,23217.0,27252.0,27798.0,29773.0,31446.0,19329.0,47766.0,24412.0,40221.0,10628.0,15561.0,12770.0,45341.0,32608.0,35085.0,15161.0,26325.0,41285.0,36298.0,20385.0,21048.0,31705.0,30781.0,38243.0,23738.0,14979.0,34671.0,39427.0,16331.0,23404.0,20088.0,18547.0,28110.0,15775.0,39062.0,39340.0,48225.0,33623.0,28490.0,59823.0,18807.0,19914.0,12276.0,18768.0,35933.0,9542.0,13640.0,16190.0,16970.0,12011.0,36417.0,18016.0,33493.0,13033.0,19979.0,21284.0,26875.0,47344.0,8694.0,35202.0,20403.0,10377.0,31275.0,15594.0,18124.0,13580.0,8936.0,31277.0,10355.0,18645.0,31245.0,25989.0,17981.0,17768.0,12137.0,23609.0,14564.0,25241.0,27910.0,23576.0,9627.0,18329.0,21196.0,30173.0,13720.0,34924.0,37801.0,39490.0,64424.0,30842.0,21586.0,58552.0,16256.0,20487.0,30917.0,26156.0,44938.0,46455.0,27054.0,12282.0,43115.0,19689.0,9593.0,26664.0,47452.0,28922.0,17713.0,11800.0,18549.0,12896.0,14619.0,19882.0,12740.0,35516.0,26980.0,29524.0
79663.0,50676.0,16257.0,10278.0,54053.0,19399.0,16608.0,23090.0,41254.0,22399.0,13199.0,34170.0,17160.0,28154.0,23879.0,31398.0,26044.0,21815.0,23218.0,25853.0,24405.0,36338.0,33137.0,24255.0,31329.0,16103.0,19531.0,13806.0,21902.0,45843.0,29532.0,45180.0,20141.0,11054.0,11116.0,15115.0,51437.0,21603.0,18073.0,14121.0,44068.0,22830.0,18511.0,52957.0,20439.0,26702.0,20059.0,28002.0,37145.0,23253.0,16884.0,15944.0,16411.0,29770.0,13076.0,35939.0,14935.0,53826.0,12346.0,37390.0,14033.0,36961.0,7619.0,18977.0,20585.0,21221.0,24556.0,25401.0,36927.0,31396.0,13763.0,21736.0,14103.0,31324.0,13805.0,17643.0,16719.0,16114.0,9882.0,16611.0,27906.0,11513.0,9368.0,24241.0,19260.0,10215.0,27632.0,29506.0,29674.0,22974.0,14871.0,16041.0,27070.0,18491.0,184918.0,65606.0,54595.0,29222.0,27034.0,37391.0,42713.0,5803.0,36039.0,15786.0,47643.0,55325.0,44853.0,31426.0,11557.0,32771.0,10452.0,10856.0,44058.0,26189.0,24520.0,14072.0,9592.0,13618.0,8857.0,14914.0,18091.0,13495.0,23553.0,29417.0,41520.0
80949.0,19744.0,17154.0,17790.0,31436.0,9271.0,11562.0,33666.0,18141.0,15165.0,11921.0,25853.0,20898.0,26518.0,30950.0,23261.0,25309.0,47062.0,23868.0,83481.0,13925.0,10600.0,51447.0,30170.0,30089.0,23203.0,14702.0,9323.0,25058.0,66127.0,25604.0,24517.0,16349.0,14258.0,8558.0,15363.0,22723.0,34609.0,34086.0,11315.0,34356.0,14550.0,27996.0,29954.0,42053.0,51394.0,20178.0,26760.0,27762.0,27160.0,26852.0,43314.0,17300.0,19465.0,22387.0,15146.0,33047.0,75355.0,19700.0,38833.0,8040.0,19508.0,16788.0,28759.0,20541.0,19794.0,34375.0,13335.0,45181.0,14685.0,19764.0,33997.0,14021.0,25385.0,7119.0,12638.0,24350.0,16624.0,19623.0,19687.0,30220.0,15551.0,10103.0,19341.0,28574.0,20799.0,15053.0,33170.0,15060.0,10233.0,15082.0,12269.0,33929.0,29075.0,73694.0,33555.0,41543.0,50568.0,48491.0,27696.0,27180.0,20669.0,13279.0,27787.0,32462.0,47072.0,26387.0,36804.0,19013.0,17456.0,9264.0,12334.0,20130.0,26340.0,31013.0,14734.0,11307.0,19299.0,18963.0,9317.0,9001.0,10293.0,32583.0,44659.0,41156.0
54976.0,23212.0,28077.0,36351.0,46923.0,49004.0,11829.0,19352.0,25893.0,17967.0,6253.0,39111.0,22676.0,38375.0,39844.0,37223.0,45821.0,16778.0,16530.0,33977.0,19706.0,13504.0,35220.0,27743.0,58422.0,16028.0,20168.0,15062.0,18071.0,37163.0,32373.0,28222.0,24459.0,17411.0,10956.0,9006.0,66707.0,17678.0,33228.0,12234.0,33290.0,19872.0,63948.0,27457.0,48294.0,41972.0,27040.0,34063.0,30125.0,22102.0,23035.0,81959.0,51532.0,29233.0,21329.0,11060.0,24221.0,48473.0,10994.0,21160.0,15720.0,14260.0,23768.0,15540.0,59260.0,31437.0,26263.0,22887.0,21931.0,15501.0,26904.0,22644.0,13713.0,39881.0,7040.0,10930.0,41898.0,28774.0,11634.0,16413.0,22331.0,18869.0,19853.0,16114.0,20581.0,21505.0,15756.0,21758.0,17266.0,27216.0,9999.0,8205.0,24843.0,14991.0,34542.0,51676.0,26388.0,40839.0,24865.0,12457.0,29068.0,18588.0,21843.0,23581.0,15347.0,51326.0,83944.0,16499.0,8784.0,13905.0,14465.0,15765.0,37476.0,32331.0,19129.0,10550.0,13691.0,28837.0,34643.0,42945.0,11560.0,10115.0,74485.0,18304.0,19707.0
67800.0,33646.0,12139.0,24319.0,43850.0,48831.0,21291.0,25809.0,35900.0,12854.0,12442.0,42283.0,22607.0,37833.0,74858.0,33260.0,28967.0,22435.0,11717.0,27145.0,16986.0,19168.0,53855.0,30549.0,27047.0,34334.0,19763.0,7959.0,15784.0,26884.0,28355.0,31151.0,18822.0,13000.0,10749.0,41410.0,53447.0,33867.0,21521.0,18043.0,25192.0,59996.0,82210.0,38921.0,45301.0,46193.0,14162.0,42468.0,29472.0,39850.0,25703.0,65454.0,42117.0,70500.0,19090.0,25117.0,26562.0,24445.0,14111.0,13659.0,15543.0,17331.0,26161.0,31499.0,56006.0,34781.0,25390.0,47170.0,15890.0,39127.0,40281.0,23074.0,12654.0,20848.0,7623.0,19806.0,21315.0,37409.0,32122.0,14759.0,17819.0,14841.0,14722.0,42491.0,18620.0,11444.0,13536.0,45904.0,29415.0,8711.0,13828.0,14059.0,18108.0,18348.0,38761.0,49595.0,66669.0,43563.0,29772.0,19625.0,19835.0,29954.0,18175.0,25084.0,18755.0,46301.0,113466.0,44987.0,44933.0,25077.0,23178.0,22816.0,43134.0,27284.0,23154.0,16926.0,24863.0,27133.0,51491.0,27617.0,18318.0,14133.0,74917.0,20856.0,50475.0
39766.0,27041.0,21678.0,17050.0,88880.0,12254.0,14091.0,34184.0,36059.0,15639.0,25972.0,18134.0,34959.0,25336.0,57099.0,29759.0,20774.0,16661.0,42813.0,76789.0,12790.0,22803.0,93234.0,51645.0,50737.0,28678.0,15281.0,10503.0,12151.0,29487.0,29166.0,14144.0,13044.0,15100.0,12834.0,47629.0,73575.0,47074.0,46182.0,41812.0,13131.0,68427.0,46790.0,38698.0,40923.0,25669.0,25367.0,71683.0,66247.0,33828.0,21899.0,36501.0,17226.0,57356.0,14408.0,18871.0,29191.0,38870.0,12354.0,34196.0,10643.0,28164.0,6746.0,24403.0,52621.0,45269.0,19810.0,28995.0,15477.0,7870.0,86155.0,39792.0,17845.0,27727.0,38131.0,33479.0,14511.0,28134.0,59489.0,26808.0,39367.0,32741.0,15703.0,28671.0,18960.0,38168.0,16073.0,15625.0,28939.0,8553.0,23245.0,13137.0,24209.0,27510.0,29700.0,71173.0,64613.0,41636.0,68891.0,18814.0,52619.0,35395.0,26330.0,31924.0,11993.0,67452.0,59051.0,40741.0,12217.0,27505.0,12708.0,14291.0,28442.0,45054.0,43077.0,21379.0,34956.0,44338.0,69715.0,13402.0,20320.0,10810.0,60636.0,31486.0,40439.0
32228.0,11208.0,20324.0,10624.0,38459.0,13816.0,21331.0,28019.0,29726.0,24848.0,8170.0,40739.0,15662.0,37550.0,30779.0,22711.0,19500.0,28238.0,20135.0,40338.0,17333.0,35220.0,35857.0,28253.0,28628.0,33936.0,4977.0,16572.0,18238.0,32321.0,16914.0,13765.0,27151.0,29522.0,17771.0,48105.0,58484.0,22340.0,38811.0,24911.0,14511.0,63125.0,91962.0,35640.0,53203.0,42979.0,34813.0,41247.0,72297.0,23399.0,14192.0,28813.0,16753.0,19322.0,10918.0,31678.0,26663.0,37782.0,16331.0,39844.0,15155.0,34660.0,13047.0,20209.0,59468.0,58872.0,43533.0,46957.0,20136.0,22144.0,28295.0,22634.0,62150.0,12317.0,59381.0,34401.0,24442.0,17648.0,40589.0,35946.0,40220.0,9437.0,13106.0,16949.0,21072.0,10526.0,13919.0,50606.0,41871.0,12475.0,21813.0,22953.0,25215.0,22794.0,36923.0,44241.0,21664.0,76937.0,66753.0,34031.0,55771.0,13490.0,27514.0,12865.0,18472.0,57339.0,110501.0,75570.0,18210.0,29550.0,8570.0,12630.0,46660.0,43389.0,21942.0,50339.0,18345.0,32455.0,32962.0,26147.0,9117.0,32223.0,58734.0,24393.0,35694.0
52223.0,28470.0,35369.0,22866.0,44128.0,23544.0,14258.0,40990.0,20610.0,12790.0,14347.0,39594.0,20218.0,35265.0,22317.0,66022.0,18235.0,20677.0,16345.0,42577.0,11385.0,24721.0,30834.0,37076.0,22711.0,45039.0,13788.0,9535.0,24088.0,19426.0,20661.0,11108.0,22518.0,24605.0,14614.0,81459.0,52996.0,26430.0,11675.0,13652.0,32780.0,47697.0,61587.0,46656.0,28049.0,79062.0,17316.0,38492.0,24215.0,28413.0,21634.0,13153.0,31432.0,19716.0,20270.0,25663.0,35069.0,23693.0,26753.0,41345.0,12769.0,14178.0,5783.0,9699.0,25142.0,70755.0,62676.0,47519.0,9469.0,14326.0,36019.0,28797.0,54415.0,27948.0,53993.0,40266.0,54067.0,31459.0,25945.0,23749.0,43486.0,21339.0,32821.0,14514.0,24744.0,24944.0,15112.0,42044.0,12998.0,9416.0,31529.0,17506.0,34543.0,26474.0,36788.0,36408.0,19411.0,24092.0,44983.0,30061.0,72663.0,13712.0,9585.0,15543.0,46775.0,70903.0,43901.0,74430.0,29792.0,12437.0,18189.0,17701.0,25527.0,99180.0,12615.0,25005.0,14455.0,54968.0,33466.0,34622.0,13668.0,37703.0,25849.0,22123.0,64274.0
85944.0,28765.0,45957.0,20557.0,25433.0,17798.0,26110.0,26747.0,16424.0,9394.0,13383.0,28172.0,34064.0,46516.0,41901.0,31160.0,18880.0,12201.0,27922.0,33637.0,42539.0,30978.0,28108.0,38005.0,12323.0,18981.0,14733.0,14276.0,65805.0,26541.0,18998.0,34027.0,14812.0,9791.0,14467.0,49614.0,68477.0,39924.0,22311.0,21708.0,45543.0,41961.0,34210.0,49931.0,35663.0,45384.0,24853.0,67820.0,62929.0,19967.0,14923.0,26855.0,31129.0,33148.0,25357.0,11903.0,18260.0,37979.0,48239.0,41180.0,15328.0,12915.0,30847.0,18810.0,41014.0,35177.0,19339.0,13417.0,11646.0,17690.0,57280.0,29692.0,46662.0,59042.0,38144.0,35465.0,51328.0,75019.0,11700.0,24982.0,42854.0,20099.0,16761.0,12026.0,25558.0,17237.0,9468.0,29187.0,23614.0,14073.0,26069.0,23395.0,40706.0,51514.0,93684.0,35492.0,30670.0,33747.0,19510.0,23468.0,29322.0,22382.0,31688.0,6921.0,37089.0,48977.0,41370.0,40246.0,52341.0,72582.0,30164.0,11733.0,14971.0,46315.0,24310.0,15554.0,22028.0,47453.0,49752.0,18273.0,34952.0,15241.0,34814.0,20016.0,17056.0
53597.0,29942.0,34929.0,14020.0,52569.0,15734.0,44190.0,14199.0,39453.0,21427.0,18119.0,69867.0,20946.0,60101.0,42488.0,38187.0,27928.0,24473.0,34771.0,29506.0,33177.0,77227.0,32745.0,46408.0,21160.0,26128.0,23623.0,10212.0,25496.0,15023.0,39330.0,28315.0,42410.0,19700.0,10003.0,36372.0,55952.0,73467.0,47671.0,14471.0,24588.0,51201.0,74074.0,62168.0,18573.0,99423.0,38552.0,37936.0,32663.0,39541.0,18836.0,15099.0,23791.0,21717.0,52428.0,11919.0,31248.0,26319.0,11117.0,22456.0,20442.0,32633.0,7176.0,30437.0,13500.0,30059.0,43482.0,24326.0,39856.0,17719.0,19154.0,24580.0,24973.0,65203.0,12651.0,21685.0,83232.0,43825.0,19210.0,54668.0,29519.0,11710.0,16025.0,36120.0,20544.0,60522.0,19414.0,26202.0,39977.0,7965.0,10738.0,13430.0,37272.0,46272.0,57197.0,49469.0,42759.0,25559.0,56118.0,19376.0,81813.0,36343.0,30413.0,22281.0,67726.0,98641.0,26480.0,46933.0,42713.0,49082.0,30500.0,17414.0,51865.0,46326.0,85777.0,20791.0,32721.0,40054.0,48530.0,11922.0,67705.0,24497.0,46332.0,53344.0,26086.0
92950.0,14684.0,11826.0,35704.0,41546.0,35170.0,33473.0,21169.0,81724.0,22195.0,16601.0,49889.0,26127.0,42385.0,55385.0,37389.0,12127.0,18516.0,58660.0,41406.0,42451.0,41339.0,20173.0,52400.0,18322.0,26759.0,22688.0,12102.0,27846.0,45903.0,33495.0,44537.0,10695.0,15790.0,7228.0,33505.0,74814.0,35803.0,22492.0,11133.0,29066.0,97201.0,54877.0,93881.0,28019.0,41020.0,25781.0,32194.0,25782.0,21147.0,10726.0,20166.0,29609.0,18551.0,42653.0,41175.0,73403.0,20694.0,21500.0,28627.0,32098.0,34265.0,12678.0,32700.0,52512.0,25964.0,59744.0,27372.0,35671.0,10213.0,26829.0,58177.0,21112.0,45849.0,18492.0,46131.0,23992.0,32669.0,30107.0,56061.0,35093.0,10711.0,24064.0,26404.0,35316.0,45458.0,23633.0,31858.0,13361.0,12091.0,11994.0,11920.0,29836.0,20600.0,29841.0,68398.0,38731.0,21792.0,30827.0,15472.0,50733.0,31093.0,70197.0,16933.0,37727.0,45488.0,19844.0,10621.0,81966.0,41517.0,50082.0,10892.0,46074.0,33622.0,46839.0,16291.0,15061.0,27920.0,52543.0,15760.0,39420.0,28520.0,23904.0,71227.0,44285.0
57716.0,40479.0,85110.0,24955.0,10458.0,16751.0,42551.0,32900.0,70810.0,51945.0,17016.0,27872.0,10755.0,39189.0,57997.0,44030.0,15795.0,18224.0,36410.0,25142.0,17663.0,50329.0,36926.0,72166.0,45802.0,36463.0,16920.0,14480.0,27478.0,52593.0,22740.0,16076.0,30884.0,28864.0,14217.0,33970.0,46447.0,32001.0,49669.0,26905.0,23831.0,64856.0,34083.0,48122.0,52251.0,40746.0,33349.0,27609.0,49163.0,21836.0,20489.0,38370.0,36364.0,33456.0,27250.0,23231.0,46650.0,23266.0,24163.0,29888.0,26063.0,31663.0,10740.0,44025.0,29801.0,41339.0,32625.0,40329.0,19525.0,14416.0,42909.0,41539.0,22543.0,61839.0,12552.0,44818.0,18690.0,44496.0,58170.0,44570.0,64493.0,15159.0,26616.0,25600.0,22495.0,43067.0,5747.0,33544.0,12172.0,11587.0,12681.0,14208.0,52776.0,25138.0,43962.0,46220.0,59850.0,30754.0,21593.0,16061.0,47967.0,40250.0,36491.0,20933.0,20663.0,46418.0,36498.0,52236.0,85544.0,40513.0,54132.0,20167.0,40402.0,63232.0,14559.0,36977.0,43471.0,49666.0,63092.0,15259.0,60042.0,49950.0,22570.0,44504.0,37335.0
